filename,subjectID,date,time,Condition,c_repeatagree3plus,n_game,p_hi_13_1,p_hi_13_2,p_lm_13_1,p_lm_13_2,p_lm_22_1,p_lm_22_2,p_lm_1,p_lm_2,p_rp_1,p_rp_2,p_inconsistent_13_1,p_inconsistent_13_2,p_inconsistent_22_1,p_inconsistent_22_2,p_inconsistent_1,p_inconsistent_2,Pattern_p_hi_h1_1,Pattern_p_hi_h1_2,Pattern_p_hi_h1_3,Pattern_p_hi_h1_4,Pattern_p_hi_h1_5,Pattern_p_hi_h1_6,Pattern_p_hi_h1_7,Pattern_p_lm_h1_1,Pattern_p_lm_h1_2,Pattern_p_lm_h1_3,Pattern_p_lm_h1_4,Pattern_p_lm_h1_5,Pattern_p_lm_h1_6,Pattern_p_lm_h1_7,Pattern_p_rp_h1_1,Pattern_p_rp_h1_2,Pattern_p_rp_h1_3,Pattern_p_rp_h1_4,Pattern_p_rp_h1_5,Pattern_p_rp_h1_6,Pattern_p_rp_h1_7,all_RT_h1_ 1,all_RT_h1_ 2,all_RT_h1_ 3,all_RT_h1_ 4,all_RT_h1_ 5,all_RT_h1_ 6,all_RT_h1_ 7,all_RT_h1_ 8,all_RT_h1_ 9,all_RT_h1_10,all_p_ac_h1_ 1,all_p_ac_h1_ 2,all_p_ac_h1_ 3,all_p_ac_h1_ 4,all_p_ac_h1_ 5,all_p_ac_h1_ 6,all_p_ac_h1_ 7,all_p_ac_h1_ 8,all_p_ac_h1_ 9,all_p_ac_h1_10,all_p_hi_h1_ 1,all_p_hi_h1_ 2,all_p_hi_h1_ 3,all_p_hi_h1_ 4,all_p_hi_h1_ 5,all_p_hi_h1_ 6,all_p_hi_h1_ 7,all_p_hi_h1_ 8,all_p_hi_h1_ 9,all_p_hi_h1_10,all_p_lm_h1_ 1,all_p_lm_h1_ 2,all_p_lm_h1_ 3,all_p_lm_h1_ 4,all_p_lm_h1_ 5,all_p_lm_h1_ 6,all_p_lm_h1_ 7,all_p_lm_h1_ 8,all_p_lm_h1_ 9,all_p_lm_h1_10,all_p_rp_h1_ 1,all_p_rp_h1_ 2,all_p_rp_h1_ 3,all_p_rp_h1_ 4,all_p_rp_h1_ 5,all_p_rp_h1_ 6,all_p_rp_h1_ 7,all_p_rp_h1_ 8,all_p_rp_h1_ 9,all_p_rp_h1_10,n_game_h1,Pattern_p_hi_h6_1,Pattern_p_hi_h6_2,Pattern_p_hi_h6_3,Pattern_p_hi_h6_4,Pattern_p_hi_h6_5,Pattern_p_hi_h6_6,Pattern_p_hi_h6_7,Pattern_p_lm_h6_1,Pattern_p_lm_h6_2,Pattern_p_lm_h6_3,Pattern_p_lm_h6_4,Pattern_p_lm_h6_5,Pattern_p_lm_h6_6,Pattern_p_lm_h6_7,Pattern_p_rp_h6_1,Pattern_p_rp_h6_2,Pattern_p_rp_h6_3,Pattern_p_rp_h6_4,Pattern_p_rp_h6_5,Pattern_p_rp_h6_6,Pattern_p_rp_h6_7,all_RT_h6_ 1,all_RT_h6_ 2,all_RT_h6_ 3,all_RT_h6_ 4,all_RT_h6_ 5,all_RT_h6_ 6,all_RT_h6_ 7,all_RT_h6_ 8,all_RT_h6_ 9,all_RT_h6_10,all_p_ac_h6_ 1,all_p_ac_h6_ 2,all_p_ac_h6_ 3,all_p_ac_h6_ 4,all_p_ac_h6_ 5,all_p_ac_h6_ 6,all_p_ac_h6_ 7,all_p_ac_h6_ 8,all_p_ac_h6_ 9,all_p_ac_h6_10,all_p_hi_h6_ 1,all_p_hi_h6_ 2,all_p_hi_h6_ 3,all_p_hi_h6_ 4,all_p_hi_h6_ 5,all_p_hi_h6_ 6,all_p_hi_h6_ 7,all_p_hi_h6_ 8,all_p_hi_h6_ 9,all_p_hi_h6_10,all_p_lm_h6_ 1,all_p_lm_h6_ 2,all_p_lm_h6_ 3,all_p_lm_h6_ 4,all_p_lm_h6_ 5,all_p_lm_h6_ 6,all_p_lm_h6_ 7,all_p_lm_h6_ 8,all_p_lm_h6_ 9,all_p_lm_h6_10,all_p_rp_h6_ 1,all_p_rp_h6_ 2,all_p_rp_h6_ 3,all_p_rp_h6_ 4,all_p_rp_h6_ 5,all_p_rp_h6_ 6,all_p_rp_h6_ 7,all_p_rp_h6_ 8,all_p_rp_h6_ 9,all_p_rp_h6_10,n_game_h6,p_ac,n_c10_correct,pvalue_ac
TMS_behavior_28_20180607T102455.mat,28,20180607,10:24:55,old,NaN,128,0.3125,0.4375,0,0.1875,0.0625,0.15625,0.032258064516129,0.171875,0.5,0.484375,0,0.125,0.125,0.0625,0.0625,0.09375,0,NaN,NaN,0.5,NaN,0.428571428571429,0.166666666666667,0,0,0.166666666666667,0,0.0625,0,0,0,0.2,0.833333333333333,0.5,0.4375,0.428571428571429,0.833333333333333,0.768263069740897,0.77856349453748,0.945438019489416,1.17246219794322,2.99146742342828,NaN,NaN,NaN,NaN,NaN,0.65625,0.5,0.5625,0.53125,0.9375,NaN,NaN,NaN,NaN,NaN,NaN,0.34375,0.714285714285714,0.6875,0.3125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.727272727272727,0.461538461538462,0.032258064516129,NaN,NaN,NaN,NaN,NaN,NaN,0.34375,0.625,0.65625,0.5,1,1,1,1,1,64,0.5,NaN,NaN,0,NaN,0.75,0.5,0.214285714285714,0.0833333333333333,0,0.25,0.285714285714286,0,0.5,0.5,0.583333333333333,0.666666666666667,0,0.428571428571429,0.75,0.5,0.793141876646359,0.731613549022313,0.758299926504833,0.876787417634205,2.4930002427983,0.914836308906047,0.673868798442186,0.517666222957359,0.487491925456311,0.494533957546764,0.59375,0.46875,0.46875,0.46875,0.703125,0.765625,0.78125,0.734375,0.75,0.75,NaN,0.625,0.916666666666667,0.53125,0.4375,0.25,0.08,0.078125,0.032258064516129,0.09375,NaN,NaN,0.526315789473684,0.548387096774194,0.171875,0.171875,0.129032258064516,0.125,0.15625,0.206349206349206,NaN,0.625,0.5625,0.4375,0.484375,0.125,0.078125,0.046875,0.046875,0.0625,64,0.75,48,3.86653844064444e-05
TMS_behavior_29_20180601T132043.mat,29,20180601,13:20:43,old,NaN,128,0.666666666666667,0.464285714285714,0.222222222222222,0.192307692307692,0.384615384615385,0.444444444444444,0.290322580645161,0.338709677419355,0.5,0.484375,0.333333333333333,0.0714285714285714,0.285714285714286,0.222222222222222,0.3125,0.15625,0.714285714285714,NaN,NaN,0.375,NaN,0.75,1,0.142857142857143,0.4,0.5,0.125,0.25,0.416666666666667,0,0.714285714285714,0.4,0.5,0.375,0.2,0.75,0,0.477554317185422,0.524572721886216,0.499481796257896,0.618950537176715,1.06439925687664,NaN,NaN,NaN,NaN,NaN,0.5625,0.4375,0.28125,0.46875,0.625,NaN,NaN,NaN,NaN,NaN,NaN,0.625,0.916666666666667,0.46875,0.666666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7,0.483870967741936,0.290322580645161,NaN,NaN,NaN,NaN,NaN,NaN,0.625,0.59375,0.5,0.5,1,1,1,1,1,64,0.666666666666667,NaN,NaN,0.4,NaN,0.25,0.5,0,0.333333333333333,0.571428571428571,0.2,0.4,0.25,0.25,0.666666666666667,0.5,0.571428571428571,0.4,0.4,0.25,0.5,0.456728180623031,0.513315757503733,0.4647870506451,0.494541820138693,1.02253883124285,0.762416900764947,0.642246507508389,0.642809717661294,0.641900597507629,0.552313085161586,0.46875,0.5,0.59375,0.375,0.609375,0.6875,0.609375,0.609375,0.765625,0.71875,NaN,0.65625,0.636363636363636,0.6875,0.464285714285714,0.375,0.318181818181818,0.375,0.372549019607843,0.40625,NaN,NaN,0.333333333333333,0.518518518518518,0.338709677419355,0.28125,0.328125,0.359375,0.234375,0.265625,NaN,0.65625,0.59375,0.59375,0.484375,0.265625,0.265625,0.4375,0.40625,0.265625,64,0.71875,46,0.000308689132033524
TMS_behavior_02_20180305T091919.mat,2,20180305,09:19:19,old,NaN,128,0.266666666666667,0.911764705882353,0.133333333333333,0.382352941176471,0.03125,0.4,0.0806451612903226,0.390625,0.34375,0.703125,0.133333333333333,0.176470588235294,0.117647058823529,0.4,0.125,0.28125,0.333333333333333,NaN,NaN,0,NaN,0.5,0.25,0,0.0714285714285714,0,0,0,0.166666666666667,0.25,0.333333333333333,0.357142857142857,0,0,0.3,0.5,0.75,0.612898340761603,0.487450819804508,0.495894792671606,0.621542458400654,4.06460478051304,NaN,NaN,NaN,NaN,NaN,0.4375,0.5,0.5,0.71875,0.78125,NaN,NaN,NaN,NaN,NaN,NaN,0.5625,0.571428571428571,0.71875,0.266666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.555555555555556,0.192307692307692,0.0806451612903226,NaN,NaN,NaN,NaN,NaN,NaN,0.5625,0.5,0.65625,0.34375,1,1,1,1,1,64,0.833333333333333,NaN,NaN,1,NaN,0.833333333333333,1,0.333333333333333,0.5,0.416666666666667,0.4,0.3,0.5,0.333333333333333,0.833333333333333,0.5,0.75,1,0.7,0.833333333333333,0,0.675051533427904,0.402017181564588,0.477650420623831,0.471617907693144,3.83398975999444,2.59817029528494,2.21216463437304,1.85012675327744,1.87069670953497,1.33697676326119,0.5,0.40625,0.5625,0.5625,0.546875,0.640625,0.828125,0.765625,0.8125,0.859375,NaN,0.65625,0.727272727272727,0.5625,0.911764705882353,0.609375,0.384615384615385,0.3125,0.208333333333333,0.140625,NaN,NaN,0.476190476190476,0.535714285714286,0.390625,0.296875,0.15625,0.234375,0.15625,0.09375,NaN,0.65625,0.59375,0.5,0.703125,0.40625,0.4375,0.25,0.234375,0.171875,64,0.859375,55,1.77111159072041e-09
TMS_behavior_32_20180618T092524.mat,32,20180618,09:25:24,old,NaN,128,0,0.0833333333333333,0.285714285714286,0.361111111111111,0.0294117647058824,0,0.145161290322581,0.203125,0.453125,0.328125,0,0.0555555555555556,0.0555555555555556,0,0.03125,0.03125,0,NaN,NaN,0,NaN,0,0,1,0,0,0.333333333333333,0.0714285714285714,0,0.25,0,0.375,0.666666666666667,0,0.785714285714286,0,1,0.687037295492701,0.831333799525964,1.15521646512389,1.4915385858676,1.59997345694137,NaN,NaN,NaN,NaN,NaN,0.78125,0.46875,0.28125,0.59375,0.703125,NaN,NaN,NaN,NaN,NaN,NaN,0.5,0.75,0.6875,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6875,0.428571428571429,0.145161290322581,NaN,NaN,NaN,NaN,NaN,NaN,0.5,0.5625,0.625,0.453125,1,1,1,1,1,64,0,NaN,NaN,0,NaN,0.166666666666667,0.25,0.333333333333333,0,0,0,0,0.333333333333333,0.75,0,0.8,0.5,0,0.4,0.166666666666667,0.75,0.813731791593455,0.776715058738773,1.03891248519358,1.33337136343471,1.87123467531092,0.880959730358882,0.531909458086375,0.385248924785628,0.375453436454336,0.505810188817122,0.46875,0.5,0.5,0.53125,0.640625,0.640625,0.640625,0.640625,0.640625,0.640625,NaN,0.59375,0.846153846153846,0.5,0.0833333333333333,0.046875,0,0,0,0,NaN,NaN,0.473684210526316,0.5,0.203125,0.203125,0.21875,0.21875,0.234375,0.1875,NaN,0.59375,0.5,0.53125,0.328125,0,0,0,0,0,64,0.640625,41,0.0163828795494116
TMS_behavior_33_20180928T090634.mat,33,20180928,09:06:34,old,NaN,128,0.657894736842105,0.576923076923077,0.605263157894737,0.576923076923077,0.541666666666667,0.605263157894737,0.580645161290323,0.59375,0.90625,0.78125,0.157894736842105,0.538461538461538,0.230769230769231,0.263157894736842,0.1875,0.375,1,NaN,NaN,0.916666666666667,NaN,1,0.142857142857143,0.4,0.571428571428571,0,0.75,0.625,1,0.571428571428571,1,0.875,1,0.916666666666667,0.875,1,0.857142857142857,0.605462849763626,0.480044595779418,0.507608336467911,0.50352728573489,0.46392587128048,NaN,NaN,NaN,NaN,NaN,0.5,0.375,0.5625,0.59375,0.40625,NaN,NaN,NaN,NaN,NaN,NaN,0.625,0.416666666666667,0.625,0.657894736842105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.526315789473684,0.416666666666667,0.580645161290323,NaN,NaN,NaN,NaN,NaN,NaN,0.625,0.375,0.53125,0.90625,1,1,1,1,1,64,0.7,NaN,NaN,0.375,NaN,1,0.25,0.7,0.571428571428571,0.6,0.625,0.642857142857143,0.5,0.25,0.7,0.857142857142857,0.8,0.375,0.928571428571429,1,0.75,0.619479670630426,0.471502068939571,0.516488671325988,0.495500872158118,0.600006173844577,0.463321226656717,0.399074954043954,0.397700888076997,0.379685137579145,0.370053863532121,0.5,0.59375,0.40625,0.53125,0.5,0.5625,0.4375,0.53125,0.484375,0.5,NaN,0.65625,0.818181818181818,0.65625,0.576923076923077,0.640625,0.533333333333333,0.5625,0.472222222222222,0.5,NaN,NaN,0.45,0.344827586206897,0.59375,0.40625,0.515625,0.4375,0.546875,0.515625,NaN,0.65625,0.5625,0.5,0.78125,0.8125,0.84375,0.71875,0.703125,0.546875,64,0.5,32,0.549673376873983
TMS_behavior_34_20181001T083806.mat,34,20181001,08:38:06,old,NaN,128,0.357142857142857,0.361111111111111,0.384615384615385,0.264705882352941,0.147058823529412,0.0714285714285714,0.25,0.17741935483871,0.453125,0.484375,0.285714285714286,0.277777777777778,0.277777777777778,0.142857142857143,0.28125,0.21875,0.125,NaN,NaN,0.5,NaN,0.333333333333333,0.5,0.166666666666667,0.1,0.1875,0.5,0.125,0.666666666666667,0.166666666666667,0.125,0.3,0.611111111111111,0.5,0.625,0.333333333333333,0.5,0.964397408403784,0.637616276534573,0.638585764263553,0.890821132838937,2.76024508630053,NaN,NaN,NaN,NaN,NaN,0.4375,0.5625,0.5625,0.4375,0.671875,NaN,NaN,NaN,NaN,NaN,NaN,0.6875,0.7,0.65625,0.357142857142857,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.636363636363636,0.517241379310345,0.25,NaN,NaN,NaN,NaN,NaN,NaN,0.6875,0.625,0.625,0.453125,1,1,1,1,1,64,0.416666666666667,NaN,NaN,0.25,NaN,0.666666666666667,0.166666666666667,0.25,0,0,0.1,0.25,0.333333333333333,0.5,0.416666666666667,0.571428571428571,0.333333333333333,0.25,0.5,0.666666666666667,0.833333333333333,0.969065592667903,0.823762603725299,0.687452638371724,0.682243942749665,3.4657192305649,1.50246509385761,1.13376924526438,1.09158784320607,0.946455399780461,1.1459784265744,0.46875,0.46875,0.46875,0.40625,0.734375,0.75,0.703125,0.78125,0.75,0.640625,NaN,0.6875,0.7,0.53125,0.361111111111111,0.40625,0.38,0.4375,0.326086956521739,0.375,NaN,NaN,0.409090909090909,0.482758620689655,0.17741935483871,0.359375,0.359375,0.25,0.28125,0.359375,NaN,0.6875,0.5,0.5,0.484375,0.390625,0.234375,0.359375,0.28125,0.421875,64,0.640625,41,0.0163828795494116
TMS_behavior_39_20181011T131617.mat,39,20181011,13:16:17,old,NaN,128,0.5,0.375,0.1875,0.25,0.09375,0.125,0.140625,0.1875,0.515625,0.53125,0.125,0.125,0.0625,0.25,0.09375,0.1875,0.5,NaN,NaN,0.5,NaN,0.8,0.285714285714286,0.166666666666667,0.142857142857143,0.0833333333333333,0.5,0,0.2,0.142857142857143,0.5,0.285714285714286,0.416666666666667,0.5,0.333333333333333,0.8,0.714285714285714,0.957365059715812,0.638036939533777,0.709863156709616,0.993135743599851,6.04617461155431,NaN,NaN,NaN,NaN,NaN,0.53125,0.4375,0.46875,0.5,0.890625,NaN,NaN,NaN,NaN,NaN,NaN,0.53125,0.533333333333333,0.71875,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.588235294117647,0.48,0.140625,NaN,NaN,NaN,NaN,NaN,NaN,0.53125,0.46875,0.78125,0.515625,1,1,1,1,1,64,0.333333333333333,NaN,NaN,0.5,NaN,0.333333333333333,0.333333333333333,0,0.125,0.142857142857143,0.5,0.1,0.333333333333333,0.166666666666667,0.333333333333333,0.625,0.571428571428571,0.5,0.5,0.333333333333333,0.666666666666667,0.68494677079434,0.647710947359883,0.59699772780732,0.578401934555586,6.08224024360243,1.81632825903944,1.86734692109894,2.375243560331,0.844445572660334,0.507123548602976,0.4375,0.625,0.46875,0.40625,0.75,0.625,0.71875,0.734375,0.765625,0.828125,NaN,0.5625,0.571428571428571,0.6875,0.375,0.46875,0.357142857142857,0.25,0.148148148148148,0.0625,NaN,NaN,0.555555555555556,0.653846153846154,0.1875,0.26984126984127,0.1875,0.25,0.1875,0.09375,NaN,0.5625,0.59375,0.625,0.53125,0.34375,0.34375,0.390625,0.28125,0.0625,64,0.828125,53,5.02928991785723e-08
TMS_behavior_40_20181012T090638.mat,40,20181012,09:06:38,old,NaN,128,0.333333333333333,0.5,0.0714285714285714,0.205882352941176,0.205882352941176,0.3,0.145161290322581,0.25,0.609375,0.5625,0,0.176470588235294,0.294117647058824,0.2,0.15625,0.1875,0,NaN,NaN,0.666666666666667,NaN,1,0.285714285714286,0,0.125,0.214285714285714,0,0.5,0,0.142857142857143,0,0.875,0.5,0.666666666666667,0.5,1,0.714285714285714,0.823708744526812,0.942314409214305,1.13520208749105,1.61911344141117,1.89698093328116,NaN,NaN,NaN,NaN,NaN,0.53125,0.53125,0.75,0.34375,0.734375,NaN,NaN,NaN,NaN,NaN,NaN,0.6875,0.3,0.75,0.333333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5,0.56,0.145161290322581,NaN,NaN,NaN,NaN,NaN,NaN,0.6875,0.40625,0.71875,0.609375,1,1,1,1,1,64,0.4375,NaN,NaN,0.583333333333333,NaN,0.5,0.5,0.0625,0.5,0.142857142857143,0.25,0.375,0.5,0.5,0.4375,0.25,1,0.583333333333333,0.375,0.5,0.5,0.832975104520301,0.861747158582148,1.05063160812642,1.42154318550092,2.47894691577312,1.96437734312713,1.83622321561779,1.47434171172426,1.71379986610918,1.28686819858558,0.5625,0.40625,0.5625,0.5,0.75,0.78125,0.765625,0.796875,0.796875,0.828125,NaN,0.78125,0.857142857142857,0.5,0.5,0.390625,0.219512195121951,0.234375,0.0943396226415094,0.171875,NaN,NaN,0.391304347826087,0.5,0.25,0.126984126984127,0.1875,0.206349206349206,0.142857142857143,0.171875,NaN,0.78125,0.59375,0.4375,0.5625,0.21875,0.171875,0.09375,0.09375,0.09375,64,0.828125,53,5.02928991785723e-08
TMS_behavior_41_20181015T090208.mat,41,20181015,09:02:08,old,NaN,128,0.535714285714286,0.444444444444444,0.0384615384615385,0.111111111111111,0,0.0714285714285714,0.0161290322580645,0.09375,0.421875,0.53125,0.0714285714285714,0.111111111111111,0,0.142857142857143,0.03125,0.125,0.5,NaN,NaN,0.583333333333333,NaN,0.5,0.5,0,0,0,0.0833333333333333,0,0,0,0.5,0.142857142857143,0.5,0.583333333333333,0.428571428571429,0.5,0.5,0.789854453269072,0.86241249998784,0.941779725144443,1.26257381578398,1.34213195764096,NaN,NaN,NaN,NaN,NaN,0.4375,0.53125,0.375,0.46875,0.828125,NaN,NaN,NaN,NaN,NaN,NaN,0.59375,0.846153846153846,0.625,0.535714285714286,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.526315789473684,0.5,0.0161290322580645,NaN,NaN,NaN,NaN,NaN,NaN,0.59375,0.65625,0.53125,0.421875,1,1,1,1,1,64,0.642857142857143,NaN,NaN,1,NaN,0.2,0.3,0.0714285714285714,0.0833333333333333,0,0,0.125,0,0.3,0.642857142857143,0.25,0.75,1,0.625,0.2,0.7,0.834016668901313,0.836744773598184,0.83548027139841,1.0960396409173,1.46795741452661,1.10658969795986,0.987946691253455,0.888124617038557,0.949753536260687,0.854932285463292,0.65625,0.53125,0.40625,0.46875,0.875,0.921875,0.921875,0.9375,0.90625,0.953125,NaN,0.5625,0.642857142857143,0.59375,0.444444444444444,0.265625,0.0408163265306122,0.046875,0.078125,0.03125,NaN,NaN,0.555555555555556,0.481481481481481,0.09375,0.046875,0.0625,0.046875,0.0952380952380952,0.0476190476190476,NaN,0.5625,0.4375,0.625,0.53125,0.078125,0.0625,0.015625,0.03125,0.046875,64,0.953125,61,2.22044604925031e-15
TMS_behavior_42_20181015T131653.mat,42,20181015,13:16:53,old,NaN,128,0.294117647058824,0.233333333333333,0.176470588235294,0.166666666666667,0.0333333333333333,0.0882352941176471,0.109375,0.125,0.578125,0.40625,0.117647058823529,0.0666666666666667,0.0666666666666667,0.176470588235294,0.09375,0.125,0.166666666666667,NaN,NaN,0.571428571428571,NaN,0,0.166666666666667,0.166666666666667,0,0,0.285714285714286,0.166666666666667,0,0.166666666666667,0.166666666666667,0.777777777777778,0.666666666666667,0.571428571428571,0.833333333333333,0,0.833333333333333,0.922665638132457,1.04503180795291,1.14861129922792,1.30004656627352,1.58012026827782,NaN,NaN,NaN,NaN,NaN,0.625,0.625,0.46875,0.375,0.796875,NaN,NaN,NaN,NaN,NaN,NaN,0.6875,0.7,0.5625,0.294117647058824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.409090909090909,0.448275862068966,0.109375,NaN,NaN,NaN,NaN,NaN,NaN,0.6875,0.53125,0.59375,0.578125,1,1,1,1,1,64,0.3,NaN,NaN,0.25,NaN,0,0.5,0.3,0,0.0555555555555556,0,0.2,0.25,0,0.3,0,0.722222222222222,0.25,0.6,0,0.5,1.28303975810923,1.08868757108212,1.24949765076599,1.13672990672421,1.75353213265043,1.46662796608507,1.18920862173036,1.19146967172492,1.07568490563426,0.956538144673686,0.5625,0.46875,0.59375,0.59375,0.8125,0.8125,0.828125,0.890625,0.875,0.875,NaN,0.65625,0.818181818181818,0.59375,0.233333333333333,0.171875,0.0727272727272727,0.0625,0.0967741935483871,0.0625,NaN,NaN,0.380952380952381,0.433333333333333,0.125,0.15625,0.142857142857143,0.109375,0.125,0.109375,NaN,0.65625,0.6875,0.5625,0.40625,0.09375,0.078125,0.0625,0.078125,0.09375,64,0.875,56,2.78133516218304e-10
TMS_behavior_43_20181017T092339.mat,43,20181017,09:23:39,old,NaN,128,0.0263157894736842,0.0769230769230769,0.416666666666667,0.538461538461538,0.0833333333333333,0.0263157894736842,0.283333333333333,0.234375,0.28125,0.421875,0.0526315789473684,0.153846153846154,0.230769230769231,0.0526315789473684,0.125,0.09375,0.0555555555555556,NaN,NaN,0,NaN,0,0,0.388888888888889,0.0714285714285714,0,0.75,0.125,0,0.5,0.0555555555555556,0.5,0.25,0,0.625,0,1,1.16498322375992,0.970070745770499,1.03048409186158,1.2121977012248,2.86548201158075,NaN,NaN,NaN,NaN,NaN,0.53125,0.46875,0.40625,0.5,0.625,NaN,NaN,NaN,NaN,NaN,NaN,0.6875,0.8,0.46875,0.0263157894736842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.476190476190476,0.533333333333333,0.283333333333333,NaN,NaN,NaN,NaN,NaN,NaN,0.6875,0.4375,0.46875,0.28125,1,1,1,1,1,64,0,NaN,NaN,0.25,NaN,0,0,1,0,0,0.75,0.0454545454545455,0.25,0.333333333333333,0,0.5,0.666666666666667,0.25,0.409090909090909,0,1,1.07452536373967,0.923345316412451,0.96777219471187,1.06802142594097,3.40935688219179,1.84516736204023,1.4494872757823,1.09054721672146,1.04513725812649,0.967884143585252,0.40625,0.53125,0.4375,0.59375,0.640625,0.640625,0.640625,0.640625,0.640625,0.625,NaN,0.4375,0.833333333333333,0.6875,0.0769230769230769,0,0,0,0,0.015625,NaN,NaN,0.5,0.464285714285714,0.234375,0.28125,0.28125,0.25,0.28125,0.296875,NaN,0.4375,0.78125,0.46875,0.421875,0.03125,0,0,0,0.015625,64,0.625,40,0.0299705947834996
TMS_behavior_45_20181019T090307.mat,45,20181019,09:03:07,old,NaN,128,0.333333333333333,0.647058823529412,0.266666666666667,0.470588235294118,0.0294117647058824,0.133333333333333,0.140625,0.3125,0.390625,0.59375,0.133333333333333,0.352941176470588,0.0588235294117647,0.133333333333333,0.09375,0.25,0.5,NaN,NaN,0.5,NaN,0.1,0,0,0,0,0.3,0.0833333333333333,0.3,1,0.5,0.333333333333333,0.4,0.5,0.416666666666667,0.1,1,0.913405970928579,1.11474441281825,1.17868032156912,1.46490914123569,2.98676243419322,NaN,NaN,NaN,NaN,NaN,0.5625,0.4375,0.46875,0.75,0.796875,NaN,NaN,NaN,NaN,NaN,NaN,0.625,0.916666666666667,0.5625,0.333333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5,0.387096774193548,0.140625,NaN,NaN,NaN,NaN,NaN,NaN,0.625,0.65625,0.53125,0.390625,1,1,1,1,1,64,0.5,NaN,NaN,0.5,NaN,0.9,0.666666666666667,0.333333333333333,0.2,0.166666666666667,0.5,0,0.5,0.666666666666667,0.5,0.6,0.5,0.5,0.75,0.9,0.333333333333333,0.894263184221927,1.04630423921844,0.87647370140985,1.09470723954291,3.32707261968244,2.42995810156572,1.79017214047053,1.54946509843285,1.12590959767476,0.637692191252427,0.46875,0.59375,0.46875,0.5625,0.6875,0.5625,0.703125,0.703125,0.703125,0.8125,NaN,0.625,0.75,0.5625,0.647058823529412,0.46875,0.475,0.296875,0.16,0.109375,NaN,NaN,0.5,0.413793103448276,0.3125,0.365079365079365,0.296875,0.1875,0.222222222222222,0.125,NaN,0.625,0.5625,0.59375,0.59375,0.4375,0.609375,0.46875,0.34375,0.171875,64,0.8125,52,2.28330534923771e-07
TMS_behavior_46_20181022T085038.mat,46,20181022,08:50:38,old,NaN,128,0.433333333333333,0.529411764705882,0.166666666666667,0.1875,0,0.166666666666667,0.0806451612903226,0.17741935483871,0.421875,0.484375,0.0666666666666667,0.235294117647059,0,0.2,0.03125,0.21875,0.357142857142857,NaN,NaN,0,NaN,0.5,1,0.357142857142857,0,0,0,0,0,0,0.357142857142857,0.428571428571429,0.571428571428571,0,0.666666666666667,0.5,0,1.32454951264663,1.18787221925595,1.20541114675143,1.36416679971444,2.71389350985555,NaN,NaN,NaN,NaN,NaN,0.59375,0.375,0.4375,0.5625,0.828125,NaN,NaN,NaN,NaN,NaN,NaN,0.71875,0.777777777777778,0.59375,0.433333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.434782608695652,0.466666666666667,0.0806451612903226,NaN,NaN,NaN,NaN,NaN,NaN,0.71875,0.5,0.625,0.421875,1,1,1,1,1,64,0.375,NaN,NaN,0.642857142857143,NaN,0.333333333333333,0.666666666666667,0.125,0.0833333333333333,0,0.25,0.25,0.333333333333333,0,0.375,0.583333333333333,1,0.642857142857143,0.375,0.333333333333333,0.333333333333333,1.45839260795037,1.17234263421415,1.12944971564866,1.33055709840119,3.24789957563917,2.54753610640182,2.05368828499923,1.72459526123566,1.65799698937917,1.29944167249778,0.46875,0.59375,0.5,0.46875,0.796875,0.796875,0.90625,0.890625,0.875,0.890625,NaN,0.5625,0.785714285714286,0.5625,0.529411764705882,0.28125,0.1875,0.15625,0.0545454545454545,0.03125,NaN,NaN,0.5,0.5,0.17741935483871,0.126984126984127,0.0483870967741935,0.078125,0.078125,0.09375,NaN,0.5625,0.59375,0.40625,0.484375,0.0625,0.140625,0.078125,0.046875,0.015625,64,0.890625,57,3.81905618240808e-11
